,session_no,question_by,question_type,question_count
3774,229,Shri Brijlal Khabri,UNSTARRED,9
3775,229,Shri C.M. Ramesh,STARRED,3
3776,229,Shri C.M. Ramesh,UNSTARRED,27
3777,229,Shri C.P. Narayanan,STARRED,2
3778,229,Shri C.P. Narayanan,UNSTARRED,15
3779,229,Shri D. Bandyopadhyay,STARRED,1
3780,229,Shri D. Bandyopadhyay,UNSTARRED,3
3781,229,Shri D. Raja,STARRED,3
3782,229,Shri D. Raja,UNSTARRED,10
3783,229,Shri D.P. Tripathi,STARRED,1
3784,229,Shri D.P. Tripathi,UNSTARRED,22
3785,229,Shri Devender Goud T.,UNSTARRED,29
3786,229,Shri Dhiraj Prasad Sahu,STARRED,2
3787,229,Shri Dhiraj Prasad Sahu,UNSTARRED,23
3788,229,Shri Dilipbhai Pandya,STARRED,1
3789,229,Shri Dilipbhai Pandya,UNSTARRED,15
3790,229,Shri G. N. Ratanpuri,STARRED,2
3791,229,Shri G. N. Ratanpuri,UNSTARRED,2
3792,229,Shri H.K. Dua,UNSTARRED,2
3793,229,Shri Hishey Lachungpa,UNSTARRED,6
3794,229,Shri Husain Dalwai,STARRED,3
3795,229,Shri Husain Dalwai,UNSTARRED,24
3796,229,Shri Ishwarlal Shankarlal Jain,STARRED,4
3797,229,Shri Ishwarlal Shankarlal Jain,UNSTARRED,25
3798,229,Shri Jagat Prakash Nadda,STARRED,3
3799,229,Shri Jagat Prakash Nadda,UNSTARRED,9
3800,229,Shri Joy Abraham,STARRED,1
3801,229,Shri Joy Abraham,UNSTARRED,1
3802,229,Shri Jugul Kishore,STARRED,3
3803,229,Shri Jugul Kishore,UNSTARRED,6
3804,229,Shri K.C. Tyagi,STARRED,7
3805,229,Shri K.C. Tyagi,UNSTARRED,25
3806,229,Shri K.N. Balagopal,STARRED,3
3807,229,Shri K.N. Balagopal,UNSTARRED,27
3808,229,Shri Kaptan Singh Solanki,STARRED,2
3809,229,Shri Kaptan Singh Solanki,UNSTARRED,12
3810,229,Shri Khekiho Zhimomi,UNSTARRED,4
3811,229,Shri Kiranmay Nanda,UNSTARRED,8
3812,229,Shri M.P. Achuthan,UNSTARRED,23
3813,229,Shri Mahendra Singh Mahra,STARRED,1
3814,229,Shri Mahendra Singh Mahra,UNSTARRED,15
3815,229,Shri Mani Shankar Aiyar,UNSTARRED,4
3816,229,Shri Mansukh L. Mandaviya,STARRED,5
3817,229,Shri Mansukh L. Mandaviya,UNSTARRED,21
3818,229,Shri Mohammed Adeeb,STARRED,2
3819,229,Shri Mohammed Adeeb,UNSTARRED,12
3820,229,Shri Mohd. Ali Khan,STARRED,1
3821,229,Shri Mohd. Ali Khan,UNSTARRED,29
3822,229,Shri Motilal Vora,STARRED,5
3823,229,Shri Motilal Vora,UNSTARRED,20
3824,229,Shri Nand Kumar Sai,STARRED,2
3825,229,Shri Nand Kumar Sai,UNSTARRED,30
3826,229,Shri Narendra Kumar Kashyap,STARRED,3
3827,229,Shri Narendra Kumar Kashyap,UNSTARRED,16
3828,229,Shri Naresh Agrawal,STARRED,4
3829,229,Shri Naresh Agrawal,UNSTARRED,18
3830,229,Shri Naresh Gujral,STARRED,1
3831,229,Shri Naresh Gujral,UNSTARRED,8
3832,229,Shri Om Prakash Mathur,STARRED,1
3833,229,Shri Om Prakash Mathur,UNSTARRED,16
3834,229,Shri P. Bhattacharya,UNSTARRED,10
3835,229,Shri P. Rajeeve,STARRED,2
3836,229,Shri P. Rajeeve,UNSTARRED,20
3837,229,Shri Palvai Govardhan Reddy,STARRED,5
3838,229,Shri Palvai Govardhan Reddy,UNSTARRED,31
3839,229,Shri Pankaj Bora,STARRED,6
3840,229,Shri Pankaj Bora,UNSTARRED,25
3841,229,Shri Parimal Nathwani,UNSTARRED,29
3842,229,Shri Parshottam Rupala,STARRED,4
3843,229,Shri Parshottam Rupala,UNSTARRED,17
3844,229,Shri Parvez Hashmi,STARRED,2
3845,229,Shri Parvez Hashmi,UNSTARRED,21
3846,229,Shri Piyush Goyal,STARRED,2
3847,229,Shri Piyush Goyal,UNSTARRED,19
3848,229,Shri Prabhat Jha,UNSTARRED,23
3849,229,Shri Prakash Javadekar,STARRED,1
3850,229,Shri Prakash Javadekar,UNSTARRED,24
3851,229,Shri Pyarimohan Mohapatra,STARRED,1
3852,229,Shri Pyarimohan Mohapatra,UNSTARRED,4
3853,229,Shri Rajeev Chandrasekhar,STARRED,1
3854,229,Shri Rajeev Chandrasekhar,UNSTARRED,12
3855,229,Shri Rajiv Pratap Rudy,STARRED,1
3856,229,Shri Rajiv Pratap Rudy,UNSTARRED,15
3857,229,Shri Rajkumar Dhoot,STARRED,3
3858,229,Shri Rajkumar Dhoot,UNSTARRED,28
3859,229,Shri Ram Jethmalani,STARRED,2
3860,229,Shri Ram Jethmalani,UNSTARRED,20
3861,229,Shri Ram Kripal Yadav,STARRED,2
3862,229,Shri Ram Kripal Yadav,UNSTARRED,19
3863,229,Shri Rangasayee Ramakrishna,STARRED,1
3864,229,Shri Rangasayee Ramakrishna,UNSTARRED,4
3865,229,Shri Ravi Shankar Prasad,STARRED,2
3866,229,Shri Ravi Shankar Prasad,UNSTARRED,24
3867,229,Shri S. Thangavelu,STARRED,2
3868,229,Shri S. Thangavelu,UNSTARRED,32
3869,229,Shri Salim Ansari,STARRED,2
3870,229,Shri Salim Ansari,UNSTARRED,13
3871,229,Shri Sanjay Raut,STARRED,2
3872,229,Shri Sanjay Raut,UNSTARRED,27
3873,229,Shri Santiuse Kujur,STARRED,1
3874,229,Shri Santiuse Kujur,UNSTARRED,3
3875,229,Shri Shadi Lal Batra,STARRED,1
3876,229,Shri Shadi Lal Batra,UNSTARRED,24
3877,229,Shri Shantaram Naik,STARRED,2
3878,229,Shri Shantaram Naik,UNSTARRED,25
3879,229,Shri Sukhendu Sekhar Roy,STARRED,2
3880,229,Shri Sukhendu Sekhar Roy,UNSTARRED,12
3881,229,Shri T.K. Rangarajan,STARRED,2
3882,229,Shri T.K. Rangarajan,UNSTARRED,5
3883,229,Shri Tapan Kumar Sen,STARRED,1
3884,229,Shri Tapan Kumar Sen,UNSTARRED,6
3885,229,Shri Tarun Vijay,STARRED,2
3886,229,Shri Tarun Vijay,UNSTARRED,10
3887,229,Shri Thaawar Chand Gehlot,STARRED,2
3888,229,Shri Thaawar Chand Gehlot,UNSTARRED,27
3889,229,Shri V. Hanumantha Rao,STARRED,1
3890,229,Shri V.P. Singh Badnore,STARRED,2
3891,229,Shri V.P. Singh Badnore,UNSTARRED,4
3892,229,Shri Vijay Jawaharlal Darda,STARRED,3
3893,229,Shri Vijay Jawaharlal Darda,UNSTARRED,15
3894,229,Shri Vivek Gupta,STARRED,1
3895,229,Shri Vivek Gupta,UNSTARRED,13
3896,229,Shri Y. S. Chowdary,STARRED,4
3897,229,Shri Y. S. Chowdary,UNSTARRED,16
3898,229,Smt. Ambika Soni,STARRED,4
3899,229,Smt. Ambika Soni,UNSTARRED,9
3900,229,Smt. B. Jayashree,UNSTARRED,1
3901,229,Smt. Bimla Kashyap Sood,STARRED,1
3902,229,Smt. Bimla Kashyap Sood,UNSTARRED,3
3903,229,Smt. Gundu Sudharani,STARRED,1
3904,229,Smt. Gundu Sudharani,UNSTARRED,20
3905,229,Smt. Jaya Bachchan,STARRED,3
3906,229,Smt. Jaya Bachchan,UNSTARRED,19
3907,229,Smt. Jharna Das Baidya,STARRED,2
3908,229,Smt. Jharna Das Baidya,UNSTARRED,13
3909,229,Smt. Kanimozhi,STARRED,3
3910,229,Smt. Kanimozhi,UNSTARRED,12
3911,229,Smt. Kusum Rai,STARRED,3
3912,229,Smt. Kusum Rai,UNSTARRED,20
3913,229,Smt. Naznin Faruque,UNSTARRED,6
3914,229,Smt. Rajani Patil,STARRED,3
3915,229,Smt. Rajani Patil,UNSTARRED,15
3916,229,Smt. Renuka Chowdhury,STARRED,1
3917,229,Smt. Renuka Chowdhury,UNSTARRED,1
3918,229,Smt. Smriti Zubin Irani,STARRED,3
3919,229,Smt. Smriti Zubin Irani,UNSTARRED,27
3920,229,Smt. Wansuk Syiem,STARRED,2
3921,229,Smt. Wansuk Syiem,UNSTARRED,18
3922,230,Chaudhary Munvvar Saleem,UNSTARRED,2
3923,230,DR. GYAN PRAKASH PILANIA,STARRED,3
3924,230,DR. GYAN PRAKASH PILANIA,UNSTARRED,19
3925,230,DR. JANARDHAN WAGHMARE,STARRED,5
3926,230,DR. JANARDHAN WAGHMARE,UNSTARRED,16
3927,230,DR. PRABHA THAKUR,STARRED,3
3928,230,DR. PRABHA THAKUR,UNSTARRED,11
3929,230,DR. RAM PRAKASH,STARRED,1
3930,230,DR. RAM PRAKASH,UNSTARRED,6
3931,230,DR. YOGENDRA P. TRIVEDI,STARRED,1
3932,230,DR. YOGENDRA P. TRIVEDI,UNSTARRED,14
3933,230,Dr. Anil Kumar Sahani,STARRED,2
3934,230,Dr. Anil Kumar Sahani,UNSTARRED,12
3935,230,Dr. Bhalchandra Mungekar,UNSTARRED,2
3936,230,Dr. Bhushan Lal Jangde,UNSTARRED,4
3937,230,Dr. C.P. Thakur,STARRED,1
3938,230,Dr. C.P. Thakur,UNSTARRED,3
3939,230,Dr. Chandan Mitra,STARRED,2
3940,230,Dr. Chandan Mitra,UNSTARRED,14
3941,230,Dr. K.P. Ramalingam,STARRED,3
3942,230,Dr. K.P. Ramalingam,UNSTARRED,17
3943,230,Dr. K.V.P. Ramachandra Rao,STARRED,1
3944,230,Dr. K.V.P. Ramachandra Rao,UNSTARRED,8
3945,230,Dr. Kanwar Deep Singh,STARRED,1
3946,230,Dr. Kanwar Deep Singh,UNSTARRED,16
3947,230,Dr. Najma A. Heptulla,STARRED,1
3948,230,Dr. Najma A. Heptulla,UNSTARRED,13
3949,230,Dr. Prabhakar Kore,STARRED,2
3950,230,Dr. Prabhakar Kore,UNSTARRED,10
3951,230,Dr. Pradeep Kumar Balmuchu,STARRED,3
3952,230,Dr. Pradeep Kumar Balmuchu,UNSTARRED,19
3953,230,Dr. R. Lakshmanan,STARRED,3
3954,230,Dr. R. Lakshmanan,UNSTARRED,19
3955,230,Dr. T. Subbarami Reddy,UNSTARRED,20
3956,230,Dr. T.N. Seema,STARRED,2
3957,230,Dr. T.N. Seema,UNSTARRED,20
3958,230,Dr. V. Maitreyan,STARRED,2
3959,230,Dr. V. Maitreyan,UNSTARRED,15
3960,230,Dr. Vijay Mallya,STARRED,1
3961,230,Dr. Vijay Mallya,UNSTARRED,6
3962,230,Prof. Saif-ud-Din Soz,STARRED,1
3963,230,Prof. Saif-ud-Din Soz,UNSTARRED,2
3964,230,SHRI A.A. JINNAH,UNSTARRED,18
3965,230,SHRI AHMAD SAEED MALIHABADI,STARRED,1
3966,230,SHRI AHMAD SAEED MALIHABADI,UNSTARRED,5
3967,230,SHRI BHAGAT SINGH KOSHYARI,UNSTARRED,16
3968,230,SHRI BHARATKUMAR RAUT,UNSTARRED,4
3969,230,SHRI BHARATSINH PRABHATSINH PARMAR,UNSTARRED,8
3970,230,SHRI BIRENDRA PRASAD BAISHYA,UNSTARRED,13
3971,230,SHRI C.M. IBRAHIM,UNSTARRED,1
3972,230,SHRI FAGGAN SINGH KULASTE,UNSTARRED,1
3973,230,SHRI JAI PRAKASH NARAYAN SINGH,STARRED,1
3974,230,SHRI JAI PRAKASH NARAYAN SINGH,UNSTARRED,13
3975,230,SHRI KANWAR DEEP SHARMA,STARRED,1
3976,230,SHRI KANWAR DEEP SHARMA,UNSTARRED,2
3977,230,SHRI N. BALAGANGA,STARRED,2
3978,230,SHRI N. BALAGANGA,UNSTARRED,20
3979,230,SHRI N.K. SINGH,STARRED,1
3980,230,SHRI N.K. SINGH,UNSTARRED,20
3981,230,SHRI NANDI YELLAIAH,UNSTARRED,13
3982,230,SHRI NATUJI HALAJI THAKOR,STARRED,2
3983,230,SHRI NATUJI HALAJI THAKOR,UNSTARRED,11
3984,230,SHRI PRASANTA CHATTERJEE,UNSTARRED,5
3985,230,SHRI RABINARAYAN MOHAPATRA:,STARRED,2
3986,230,SHRI RABINARAYAN MOHAPATRA:,UNSTARRED,2
3987,230,SHRI RAGHUNANDAN SHARMA,UNSTARRED,2
3988,230,SHRI RAM VILAS PASWAN,UNSTARRED,11
3989,230,SHRI RAMA CHANDRA KHUNTIA,STARRED,4
3990,230,SHRI RAMA CHANDRA KHUNTIA,UNSTARRED,19
3991,230,SHRI SABIR ALI,STARRED,2
3992,230,SHRI SABIR ALI,UNSTARRED,13
3993,230,SHRI SHANTA KUMAR,STARRED,1
3994,230,SHRI SHANTA KUMAR,UNSTARRED,5
3995,230,SHRI SHASHI BHUSAN BEHERA,UNSTARRED,5
3996,230,SHRI SHIVANAND TIWARI,UNSTARRED,9
3997,230,SHRI SHYAMAL CHAKRABORTY,STARRED,1
3998,230,SHRI SHYAMAL CHAKRABORTY,UNSTARRED,8
3999,230,SHRI T.M. SELVAGANAPATHI,STARRED,6
4000,230,SHRI T.M. SELVAGANAPATHI,UNSTARRED,17
4001,230,SHRI VASANTHI STANLEY,STARRED,2
4002,230,SHRI VASANTHI STANLEY,UNSTARRED,18
4003,230,SHRIMATI RENUBALA PRADHAN,UNSTARRED,4
4004,230,SHRIMATI T. RATNA BAI,STARRED,3
4005,230,SHRIMATI T. RATNA BAI,UNSTARRED,20
4006,230,Sardar Balwinder Singh Bhunder,STARRED,2
4007,230,Sardar Balwinder Singh Bhunder,UNSTARRED,16
4008,230,Sardar Sukhdev Singh Dhindsa,UNSTARRED,1
4009,230,Shri A. W. Rabi Bernard,UNSTARRED,16
4010,230,Shri Aayanur Manjunatha,STARRED,3
4011,230,Shri Aayanur Manjunatha,UNSTARRED,18
4012,230,Shri Ajay Sancheti,UNSTARRED,14
4013,230,Shri Ali Anwar Ansari,UNSTARRED,2
4014,230,Shri Alok Tiwari,UNSTARRED,10
4015,230,Shri Ambeth Rajan,UNSTARRED,17
4016,230,Shri Anil Desai,STARRED,1
4017,230,Shri Anil Desai,UNSTARRED,4
4018,230,Shri Arvind Kumar Singh,STARRED,1
4019,230,Shri Arvind Kumar Singh,UNSTARRED,14
4020,230,Shri Ashk Ali Tak,UNSTARRED,9
4021,230,Shri Avinash Pande,UNSTARRED,4
4022,230,Shri Avinash Rai Khanna,STARRED,2
4023,230,Shri Avinash Rai Khanna,UNSTARRED,12
4024,230,Shri Baishnab Parida,STARRED,1
4025,230,Shri Baishnab Parida,UNSTARRED,17
4026,230,Shri Basawaraj Patil,STARRED,3
4027,230,Shri Basawaraj Patil,UNSTARRED,3
4028,230,Shri Bashistha Narain Singh,UNSTARRED,4
4029,230,Shri Bhubaneswar Kalita,STARRED,1
4030,230,Shri Bhubaneswar Kalita,UNSTARRED,2
4031,230,Shri Bhupender Yadav,STARRED,1
4032,230,Shri Bhupender Yadav,UNSTARRED,15
4033,230,Shri C.M. Ramesh,STARRED,2
4034,230,Shri C.M. Ramesh,UNSTARRED,14
4035,230,Shri C.P. Narayanan,STARRED,2
4036,230,Shri C.P. Narayanan,UNSTARRED,9
4037,230,Shri D. Raja,UNSTARRED,8
4038,230,Shri D.P. Tripathi,STARRED,7
4039,230,Shri D.P. Tripathi,UNSTARRED,10
4040,230,Shri Devender Goud T.,STARRED,1
4041,230,Shri Devender Goud T.,UNSTARRED,21
4042,230,Shri Dilip Kumar Tirkey,STARRED,2
4043,230,Shri Dilip Kumar Tirkey,UNSTARRED,10
4044,230,Shri Dilipbhai Pandya,UNSTARRED,11
4045,230,Shri G. N. Ratanpuri,STARRED,1
4046,230,Shri G. N. Ratanpuri,UNSTARRED,17
4047,230,Shri H.K. Dua,UNSTARRED,5
4048,230,Shri Husain Dalwai,STARRED,1
4049,230,Shri Husain Dalwai,UNSTARRED,18
4050,230,Shri Ishwarlal Shankarlal Jain,STARRED,3
4051,230,Shri Ishwarlal Shankarlal Jain,UNSTARRED,19
4052,230,Shri Jagat Prakash Nadda,UNSTARRED,3
4053,230,Shri Jugul Kishore,UNSTARRED,6
4054,230,Shri K.C. Tyagi,STARRED,3
4055,230,Shri K.C. Tyagi,UNSTARRED,13
4056,230,Shri K.N. Balagopal,STARRED,4
4057,230,Shri K.N. Balagopal,UNSTARRED,15
4058,230,Shri Kiranmay Nanda,STARRED,1
4059,230,Shri Kiranmay Nanda,UNSTARRED,6
4060,230,Shri M. Venkaiah Naidu,STARRED,2
4061,230,Shri M. Venkaiah Naidu,UNSTARRED,1
4062,230,Shri M.P. Achuthan,STARRED,2
4063,230,Shri M.P. Achuthan,UNSTARRED,13
4064,230,Shri Mahendra Singh Mahra,STARRED,1
4065,230,Shri Mahendra Singh Mahra,UNSTARRED,17
4066,230,Shri Mani Shankar Aiyar,STARRED,2
4067,230,Shri Mani Shankar Aiyar,UNSTARRED,13
4068,230,Shri Mansukh L. Mandaviya,STARRED,2
4069,230,Shri Mansukh L. Mandaviya,UNSTARRED,12
4070,230,Shri Mohammed Adeeb,STARRED,2
4071,230,Shri Mohammed Adeeb,UNSTARRED,13
4072,230,Shri Mohd. Ali Khan,STARRED,2
4073,230,Shri Mohd. Ali Khan,UNSTARRED,17
4074,230,Shri Motilal Vora,STARRED,2
4075,230,Shri Motilal Vora,UNSTARRED,13
4076,230,Shri Nand Kumar Sai,STARRED,2
4077,230,Shri Nand Kumar Sai,UNSTARRED,14
4078,230,Shri Narendra Kumar Kashyap,UNSTARRED,1
4079,230,Shri Naresh Agrawal,STARRED,4
4080,230,Shri Naresh Agrawal,UNSTARRED,7
4081,230,Shri Naresh Gujral,STARRED,1
4082,230,Shri Naresh Gujral,UNSTARRED,4
4083,230,Shri P. Rajeeve,STARRED,2
4084,230,Shri P. Rajeeve,UNSTARRED,14
4085,230,Shri Palvai Govardhan Reddy,STARRED,2
4086,230,Shri Palvai Govardhan Reddy,UNSTARRED,17
4087,230,Shri Pankaj Bora,STARRED,3
4088,230,Shri Pankaj Bora,UNSTARRED,5
4089,230,Shri Parimal Nathwani,UNSTARRED,14
4090,230,Shri Parshottam Rupala,STARRED,1
4091,230,Shri Parshottam Rupala,UNSTARRED,14
4092,230,Shri Parvez Hashmi,UNSTARRED,4
4093,230,Shri Piyush Goyal,STARRED,2
4094,230,Shri Piyush Goyal,UNSTARRED,16
4095,230,Shri Prabhat Jha,STARRED,1
4096,230,Shri Prabhat Jha,UNSTARRED,17
4097,230,Shri Prakash Javadekar,STARRED,2
4098,230,Shri Prakash Javadekar,UNSTARRED,15
4099,230,Shri Praveen Rashtrapal,UNSTARRED,1
4100,230,Shri Rajeev Chandrasekhar,STARRED,4
4101,230,Shri Rajeev Chandrasekhar,UNSTARRED,12
4102,230,Shri Rajiv Pratap Rudy,STARRED,1
4103,230,Shri Rajiv Pratap Rudy,UNSTARRED,11
4104,230,Shri Rajkumar Dhoot,STARRED,4
4105,230,Shri Rajkumar Dhoot,UNSTARRED,21
4106,230,Shri Ram Jethmalani,STARRED,2
4107,230,Shri Ram Jethmalani,UNSTARRED,13
4108,230,Shri Ram Kripal Yadav,STARRED,1
4109,230,Shri Ram Kripal Yadav,UNSTARRED,16
4110,230,Shri Ranbir Singh Parjapati,STARRED,1
4111,230,Shri Ranbir Singh Parjapati,UNSTARRED,8
4112,230,Shri Rangasayee Ramakrishna,UNSTARRED,3
4113,230,Shri Ravi Shankar Prasad,STARRED,2
4114,230,Shri Ravi Shankar Prasad,UNSTARRED,19
4115,230,Shri S. Thangavelu,STARRED,3
4116,230,Shri S. Thangavelu,UNSTARRED,19
4117,230,Shri Salim Ansari,STARRED,1
4118,230,Shri Salim Ansari,UNSTARRED,11
4119,230,Shri Sanjay Raut,STARRED,3
4120,230,Shri Sanjay Raut,UNSTARRED,17
4121,230,Shri Sanjiv Kumar,UNSTARRED,3
4122,230,Shri Santiuse Kujur,UNSTARRED,3
4123,230,Shri Shadi Lal Batra,STARRED,2
4124,230,Shri Shadi Lal Batra,UNSTARRED,9
4125,230,Shri Shantaram Naik,STARRED,2
4126,230,Shri Shantaram Naik,UNSTARRED,6
4127,230,Shri Sukhendu Sekhar Roy,STARRED,3
4128,230,Shri Sukhendu Sekhar Roy,UNSTARRED,10
4129,230,Shri T.K. Rangarajan,UNSTARRED,7
4130,230,Shri Tapan Kumar Sen,UNSTARRED,5
4131,230,Shri Tarun Vijay,UNSTARRED,7
4132,230,Shri Thaawar Chand Gehlot,STARRED,2
4133,230,Shri Thaawar Chand Gehlot,UNSTARRED,14
4134,230,Shri Veer Singh,STARRED,1
4135,230,Shri Veer Singh,UNSTARRED,4
4136,230,Shri Vijay Jawaharlal Darda,STARRED,4
4137,230,Shri Vijay Jawaharlal Darda,UNSTARRED,14
4138,230,Shri Vivek Gupta,STARRED,3
4139,230,Shri Vivek Gupta,UNSTARRED,13
4140,230,Shri Y. S. Chowdary,UNSTARRED,14
4141,230,Smt. Ambika Soni,STARRED,2
4142,230,Smt. Ambika Soni,UNSTARRED,6
4143,230,Smt. Bimla Kashyap Sood,STARRED,2
4144,230,Smt. Bimla Kashyap Sood,UNSTARRED,12
4145,230,Smt. Gundu Sudharani,STARRED,2
4146,230,Smt. Gundu Sudharani,UNSTARRED,9
4147,230,Smt. Jaya Bachchan,STARRED,2
4148,230,Smt. Jaya Bachchan,UNSTARRED,12
4149,230,Smt. Jharna Das Baidya,UNSTARRED,7
4150,230,Smt. Kanimozhi,STARRED,2
4151,230,Smt. Kanimozhi,UNSTARRED,11
4152,230,Smt. Kusum Rai,STARRED,2
4153,230,Smt. Kusum Rai,UNSTARRED,16
4154,230,Smt. Naznin Faruque,STARRED,1
4155,230,Smt. Naznin Faruque,UNSTARRED,9
4156,230,Smt. Rajani Patil,STARRED,1
4157,230,Smt. Rajani Patil,UNSTARRED,17
4158,230,Smt. Renuka Chowdhury,UNSTARRED,1
4159,230,Smt. Smriti Zubin Irani,STARRED,2
4160,230,Smt. Smriti Zubin Irani,UNSTARRED,18
4161,230,Smt. Wansuk Syiem,STARRED,1
4162,230,Smt. Wansuk Syiem,UNSTARRED,18
4163,230part2,Chaudhary Munvvar Saleem,STARRED,1
4164,230part2,Chaudhary Munvvar Saleem,UNSTARRED,9
4165,230part2,DR. GYAN PRAKASH PILANIA,STARRED,2
4166,230part2,DR. GYAN PRAKASH PILANIA,UNSTARRED,27
4167,230part2,DR. JANARDHAN WAGHMARE,STARRED,2
4168,230part2,DR. JANARDHAN WAGHMARE,UNSTARRED,26
4169,230part2,DR. PRABHA THAKUR,UNSTARRED,8
4170,230part2,Dr. Anil Kumar Sahani,STARRED,2
4171,230part2,Dr. Anil Kumar Sahani,UNSTARRED,8
4172,230part2,Dr. Bhalchandra Mungekar,STARRED,1
4173,230part2,Dr. Bhalchandra Mungekar,UNSTARRED,10
4174,230part2,Dr. Chandan Mitra,STARRED,4
4175,230part2,Dr. Chandan Mitra,UNSTARRED,39
4176,230part2,Dr. K.P. Ramalingam,STARRED,5
4177,230part2,Dr. K.P. Ramalingam,UNSTARRED,35
4178,230part2,Dr. K.V.P. Ramachandra Rao,STARRED,2
4179,230part2,Dr. K.V.P. Ramachandra Rao,UNSTARRED,11
4180,230part2,Dr. Najma A. Heptulla,STARRED,1
4181,230part2,Dr. Najma A. Heptulla,UNSTARRED,21
4182,230part2,Dr. Prabhakar Kore,UNSTARRED,11
4183,230part2,Dr. Pradeep Kumar Balmuchu,STARRED,3
4184,230part2,Dr. Pradeep Kumar Balmuchu,UNSTARRED,23
4185,230part2,Dr. R. Lakshmanan,STARRED,2
4186,230part2,Dr. R. Lakshmanan,UNSTARRED,15
4187,230part2,Dr. T.N. Seema,STARRED,6
4188,230part2,Dr. T.N. Seema,UNSTARRED,26
4189,230part2,Dr. V. Maitreyan,STARRED,3
4190,230part2,Dr. V. Maitreyan,UNSTARRED,39
4191,230part2,Dr. Vijay Mallya,UNSTARRED,4
4192,230part2,Dr. Vijaylaxmi Sadho,STARRED,2
4193,230part2,Dr. Vijaylaxmi Sadho,UNSTARRED,8
4194,230part2,SHRI BHAGAT SINGH KOSHYARI,STARRED,3
4195,230part2,SHRI BHAGAT SINGH KOSHYARI,UNSTARRED,16
4196,230part2,SHRI BHARATKUMAR RAUT,UNSTARRED,7
4197,230part2,SHRI BHARATSINH PRABHATSINH PARMAR,STARRED,3
4198,230part2,SHRI BHARATSINH PRABHATSINH PARMAR,UNSTARRED,18
4199,230part2,SHRI BIRENDRA PRASAD BAISHYA,STARRED,2
4200,230part2,SHRI BIRENDRA PRASAD BAISHYA,UNSTARRED,19
4201,230part2,SHRI JAI PRAKASH NARAYAN SINGH,STARRED,2
4202,230part2,SHRI JAI PRAKASH NARAYAN SINGH,UNSTARRED,11
4203,230part2,SHRI N. BALAGANGA,STARRED,3
4204,230part2,SHRI N. BALAGANGA,UNSTARRED,26
4205,230part2,SHRI N.K. SINGH,STARRED,2
4206,230part2,SHRI N.K. SINGH,UNSTARRED,21
4207,230part2,SHRI PERVEZ HASHMI,STARRED,1
4208,230part2,SHRI RABINARAYAN MOHAPATRA:,STARRED,1
4209,230part2,SHRI RABINARAYAN MOHAPATRA:,UNSTARRED,1
4210,230part2,SHRI RAGHUNANDAN SHARMA,STARRED,2
4211,230part2,SHRI RAGHUNANDAN SHARMA,UNSTARRED,12
4212,230part2,SHRI RAJIV CHANDRASEKHAR,UNSTARRED,1
4213,230part2,SHRI RAJNI RANJAN SAHU,UNSTARRED,1
4214,230part2,SHRI RAM VILAS PASWAN,UNSTARRED,7
4215,230part2,SHRI RAMA CHANDRA KHUNTIA,STARRED,4
4216,230part2,SHRI RAMA CHANDRA KHUNTIA,UNSTARRED,41
4217,230part2,SHRI SABIR ALI,STARRED,2
4218,230part2,SHRI SABIR ALI,UNSTARRED,8
4219,230part2,SHRI T.M. SELVAGANAPATHI,STARRED,2
4220,230part2,SHRI T.M. SELVAGANAPATHI,UNSTARRED,26
4221,230part2,SHRI VASANTHI STANLEY,STARRED,1
4222,230part2,SHRI VASANTHI STANLEY,UNSTARRED,3
4223,230part2,SHRIMATI RENUBALA PRADHAN,UNSTARRED,7
4224,230part2,SHRIMATI T. RATNA BAI,STARRED,6
4225,230part2,SHRIMATI T. RATNA BAI,UNSTARRED,28
4226,230part2,Sardar Balwinder Singh Bhunder,STARRED,2
4227,230part2,Sardar Balwinder Singh Bhunder,UNSTARRED,11
4228,230part2,Shri A.V. Swamy,STARRED,1
4229,230part2,Shri A.V. Swamy,UNSTARRED,2
4230,230part2,Shri Aayanur Manjunatha,STARRED,3
4231,230part2,Shri Aayanur Manjunatha,UNSTARRED,13
4232,230part2,Shri Ajay Sancheti,UNSTARRED,12
4233,230part2,Shri Ambeth Rajan,UNSTARRED,26
4234,230part2,Shri Anil Desai,STARRED,1
4235,230part2,Shri Anil Desai,UNSTARRED,11
4236,230part2,Shri Anil Madhav Dave,UNSTARRED,6
4237,230part2,Shri Arvind Kumar Singh,STARRED,6
4238,230part2,Shri Arvind Kumar Singh,UNSTARRED,20
4239,230part2,Shri Avinash Pande,UNSTARRED,14
4240,230part2,Shri Avinash Rai Khanna,STARRED,1
4241,230part2,Shri Avinash Rai Khanna,UNSTARRED,10
4242,230part2,Shri Baishnab Parida,STARRED,1
4243,230part2,Shri Baishnab Parida,UNSTARRED,20
4244,230part2,Shri Basawaraj Patil,STARRED,4
4245,230part2,Shri Basawaraj Patil,UNSTARRED,8
4246,230part2,Shri C.M. Ramesh,STARRED,5
4247,230part2,Shri C.M. Ramesh,UNSTARRED,43
4248,230part2,Shri C.P. Narayanan,STARRED,2
4249,230part2,Shri C.P. Narayanan,UNSTARRED,6
4250,230part2,Shri D. Raja,STARRED,3
4251,230part2,Shri D. Raja,UNSTARRED,6
4252,230part2,Shri D.P. Tripathi,STARRED,3
4253,230part2,Shri D.P. Tripathi,UNSTARRED,24
4254,230part2,Shri Devender Goud T.,STARRED,2
